ipc_anual,fecha,ipc_anual_original,ipc_mensual_original,ipc_indice_original,ipc_indice_sa,ipc_mensual_sa,ipc_anual_sa,ir_real_anual,estado_ir,desocupacion,Trimestre,fecha_central_ene,fecha_final_ene,imacec_original,imacec_sa,imacec_promedio_3m,imacec_promedio_anual,imacec_sa_anual,imacec_acumulado_anual,imacec_sa_mensual,imacec_inicio_promedio,imacec_fin_promedio,mes,ir_magnitud,ir_signo,alineacion_ene,pandemia,ipc_ajuste,ipc_acumulado_diciembre,distancia_meta_ipc_pp,distancia_referencia_nairu_pp
3.034448053589922,2013-12-01,3.0,0.6,64.44,64.5296040011464,0.7919827916960775,3.034448053589922,2.4261752485478,R,6.231466599105631,Nov - Ene,2013-12-01,2014-01-01,97.0,89.8,93.2,2.4551117625503993,1.814058956916087,3.312211981566815,-0.9922822491731043,2013-11-01,2014-01-01,2013-12,2.4261752485478,Aumento,central,False,sa,3.034448053589922,0.03444805358992209,-2.018533400894369
3.0221229129012483,2014-01-01,3.0,0.2,64.56,64.5979648098875,0.10593712730655458,3.0221229129012483,2.73404268810484,R,6.184694729297182,Dic - Feb,2014-01-01,2014-02-01,88.1,89.9,89.96666666666665,2.389984825493152,1.2387387387387427,1.7321016166281789,0.11135857461026522,2013-12-01,2014-02-01,2014-01,2.73404268810484,Aumento,central,False,sa,,0.02212291290124835,-2.065305270702818
3.4078651048953468,2014-02-01,3.4,0.5,64.87,64.9363382258696,0.5238143600621692,3.4078651048953468,2.53436704991652,R,6.496404147634725,Ene - Mar,2014-02-01,2014-03-01,84.8,90.8,89.39999999999999,2.444614209320073,2.8312570781426905,2.3682652457075237,1.0011123470522687,2014-01-01,2014-03-01,2014-02,2.53436704991652,Aumento,central,False,sa,,0.4078651048953468,-1.753595852365275
3.8630938077448107,2014-03-01,3.9,0.8,65.41,65.3404571241993,0.6223309003412503,3.8630938077448107,2.23914625933563,R,6.144147156535248,Feb - Abr,2014-03-01,2014-04-01,95.3,90.9,90.96666666666665,2.363090772693144,2.134831460674169,2.444614209320073,0.11013215859032588,2014-02-01,2014-04-01,2014-03,2.23914625933563,Aumento,central,False,sa,,0.8630938077448107,-2.105852843464752
5.0011317936449196,2014-04-01,5.0,0.6,65.82,65.7387980199448,0.6096389790912093,5.0011317936449196,1.21611455660673,R,6.324242958052071,Mar - May,2014-04-01,2014-05-01,92.8,91.4,93.53333333333332,2.036363636363614,2.5813692480359363,2.208380520951314,0.5500550055005604,2014-03-01,2014-05-01,2014-04,1.21611455660673,Aumento,central,False,sa,,2.0011317936449196,-1.9257570419479286
5.370792201621977,2014-05-01,5.4,0.3,66.04,65.9986710131026,0.3953114461857865,5.370792201621977,1.03835633488651,R,6.517831912247811,Abr - Jun,2014-05-01,2014-06-01,92.5,91.5,91.73333333333333,1.6623568526043409,2.578475336322872,2.162649245325521,0.1094091903719896,2014-04-01,2014-06-01,2014-05,1.03835633488651,Aumento,central,False,sa,,2.3707922016219767,-1.7321680877521892
4.770022286874798,2014-06-01,4.8,0.1,66.08,66.1581710445989,0.24167158072718742,4.770022286874798,1.76019085368635,R,6.594121807347124,May - Jul,2014-06-01,2014-07-01,89.9,90.9,89.5,1.397280966767389,1.1123470522803158,2.0469483568074986,-0.6557377049180246,2014-05-01,2014-07-01,2014-06,1.76019085368635,Aumento,central,False,sa,,1.7700222868747977,-1.6558781926528763
4.722720093323507,2014-07-01,4.7,0.2,66.23,66.2855685595652,0.19256504972064992,4.722720093323507,2.44291651688484,R,6.826477763132528,Jun - Ago,2014-07-01,2014-08-01,86.1,90.6,88.56666666666666,0.9882174078297057,0.6666666666666599,1.860841423948223,-0.33003300330034513,2014-06-01,2014-08-01,2014-07,2.44291651688484,Aumento,central,False,sa,,1.722720093323507,-1.4235222368674716
4.800439979368343,2014-08-01,4.8,0.3,66.44,66.5286471008038,0.3667141227281734,4.800439979368343,1.54062243907305,R,6.760549925960638,Jul - Sep,2014-08-01,2014-09-01,89.7,91.1,87.73333333333335,1.3086989992301845,1.1098779134295134,1.725601131541743,0.5518763796909409,2014-07-01,2014-09-01,2014-08,1.54062243907305,Aumento,central,False,sa,,1.8004399793683428,-1.489450074039362
5.132746790782816,2014-09-01,5.1,0.8,67.0,66.9682012015022,0.6606989918679584,5.132746790782816,1.32044969593372,R,6.563670255121824,Ago - Oct,2014-09-01,2014-10-01,87.4,90.9,90.36666666666667,1.6879219804951218,1.2249443207126953,1.8048718919601248,-0.2195389681668325,2014-08-01,2014-10-01,2014-09,1.32044969593372,Aumento,central,False,sa,,2.132746790782816,-1.6863297448781758
6.07296921454854,2014-10-01,6.1,1.0,67.7,67.5327399157795,0.8429951889832754,6.07296921454854,0.733545482382048,R,6.214868003332803,Sep - Nov,2014-10-01,2014-11-01,94.0,92.0,92.23333333333333,1.6905549430356492,1.882613510520481,1.8087271082975365,1.2101210121012063,2014-09-01,2014-11-01,2014-10,0.733545482382048,Aumento,central,False,sa,,3.0729692145485403,-2.0351319966671966
5.689791219345519,2014-11-01,5.7,0.0,67.71,67.6653061627248,0.19629922776807085,5.689791219345519,1.2214006555709,R,6.205596819096708,Oct - Dic,2014-11-01,2014-12-01,95.3,91.5,96.2,1.6913319238900826,0.8820286659316334,1.715861505464189,-0.5434782608695676,2014-10-01,2014-12-01,2014-11,1.2214006555709,Aumento,central,False,sa,,2.689791219345519,-2.0444031809032923
4.6555713511488905,2014-12-01,4.6,-0.4,67.43,67.5338257580336,-0.19430992357444277,4.6555713511488905,2.41231829300947,R,6.226691262924964,Nov - Ene,2014-12-01,2015-01-01,99.3,92.0,95.0,1.93133047210301,2.4498886414253906,1.7749279806709595,0.5464480874316946,2014-11-01,2015-01-01,2014-12,2.41231829300947,Aumento,central,False,sa,4.6555713511488905,1.6555713511488905,-2.023308737075036
4.5410366414389,2015-01-01,4.5,0.1,67.49,67.5313820615283,-0.003618477818878585,4.5410366414389,2.49283585233633,R,6.215262370300058,Dic - Feb,2015-01-01,2015-02-01,90.4,92.7,92.26666666666665,2.556502408299366,3.1145717463848754,2.610669693530099,0.7608695652173925,2014-12-01,2015-02-01,2015-01,2.49283585233633,Aumento,central,False,sa,,1.5410366414389003,-2.0347376296999418
4.404800808388343,2015-02-01,4.4,0.4,67.72,67.7966545769805,0.3928136924704173,4.404800808388343,2.54798304045056,R,6.228864402797486,Ene - Mar,2015-02-01,2015-03-01,87.1,92.6,91.63333333333333,2.498135719612238,1.982378854625555,2.660497397339512,-0.10787486515643208,2015-01-01,2015-03-01,2015-02,2.54798304045056,Aumento,central,False,sa,,1.4048008083883428,-2.0211355972025142
4.196875924505394,2015-03-01,4.2,0.6,68.15,68.0827150382066,0.4219389039340937,4.196875924505394,2.75409439108887,R,6.355841486469632,Feb - Abr,2015-03-01,2015-04-01,97.4,92.1,93.2,2.4551117625503993,1.320132013201314,2.4981357196122156,-0.5399568034557212,2015-02-01,2015-04-01,2015-03,2.75409439108887,Aumento,central,False,sa,,1.1968759245053944,-1.8941585135303676
4.12819422788524,2015-04-01,4.1,0.6,68.54,68.4526232852853,0.5433218209219604,4.12819422788524,2.16123114587141,R,6.751508894415141,Mar - May,2015-04-01,2015-05-01,95.1,93.4,95.39999999999999,1.9957234497505416,2.188183807439814,2.4930747922437657,1.4115092290988285,2015-03-01,2015-05-01,2015-04,2.16123114587141,Aumento,central,False,sa,,1.1281942278852402,-1.4984911055848587
3.962424586211788,2015-05-01,4.0,0.2,68.66,68.6138185798988,0.23548446630263786,3.962424586211788,2.14172725824495,R,6.67022406576548,Abr - Jun,2015-05-01,2015-06-01,93.7,93.2,93.66666666666667,2.107558139534893,1.857923497267766,2.2491730981256897,-0.21413276231263545,2015-04-01,2015-06-01,2015-05,2.14172725824495,Aumento,central,False,sa,,0.962424586211788,-1.5797759342345197
4.420041959699894,2015-06-01,4.4,0.5,69.0,69.0823899645402,0.6829111020774326,4.420041959699894,1.82225289334677,R,6.691606113518849,May - Jul,2015-06-01,2015-07-01,92.2,93.4,91.36666666666667,2.0856610800744857,2.7502750275027577,2.3003312476996607,0.21459227467810482,2015-05-01,2015-07-01,2015-06,1.82225289334677,Aumento,central,False,sa,,1.420041959699894,-1.5583938864811513
4.613345317994444,2015-07-01,4.6,0.4,69.29,69.3435507332139,0.3780424632207291,4.613345317994444,1.47285117860427,R,6.558502706196549,Jun - Ago,2015-07-01,2015-08-01,88.2,93.0,90.43333333333334,2.1076401957094593,2.64900662251657,2.319301032565524,-0.4282655246252709,2015-06-01,2015-08-01,2015-07,1.47285117860427,Aumento,central,False,sa,,1.613345317994444,-1.691497293803451
4.985888603382005,2015-08-01,5.0,0.7,69.76,69.845691334587,0.7241345389205511,4.985888603382005,0.800343446764495,R,6.54399971535196,Jul - Sep,2015-08-01,2015-09-01,90.9,92.3,89.7,2.2416413373860022,1.317233809001106,2.1968854282536032,-0.7526881720430145,2015-07-01,2015-09-01,2015-08,0.800343446764495,Aumento,central,False,sa,,1.985888603382005,-1.7060002846480398
4.649064762755883,2015-09-01,4.6,0.5,70.11,70.0815962458127,0.3377515587835278,4.649064762755883,1.21087611962736,R,6.445238958411418,Ago - Oct,2015-09-01,2015-10-01,90.0,93.5,92.0,1.8074511250461,2.860286028602843,2.281180262831639,1.300108342361872,2015-08-01,2015-10-01,2015-09,1.21087611962736,Aumento,central,False,sa,,1.6490647627558834,-1.8047610415885824
3.992325139897268,2015-10-01,4.0,0.4,70.4,70.2288664690986,0.21014108007664234,3.992325139897268,1.64465999636787,R,6.174822759657495,Sep - Nov,2015-10-01,2015-11-01,95.1,93.8,94.16666666666667,2.09613299602458,1.9565217391304346,2.165223184543641,0.3208556149732589,2015-09-01,2015-11-01,2015-10,1.64465999636787,Aumento,central,False,sa,,0.9923251398972681,-2.075177240342505
3.9428795837826547,2015-11-01,3.9,0.0,70.38,70.3332677047189,0.14865857996759768,3.9428795837826547,1.54786839738319,R,5.870419215473987,Oct - Dic,2015-11-01,2015-12-01,97.4,93.4,97.96666666666665,1.8364518364518245,2.0765027322404483,2.16889245908225,-0.4264392324093702,2015-10-01,2015-12-01,2015-11,1.54786839738319,Aumento,central,False,sa,,0.9428795837826547,-2.379580784526013
4.403957518075896,2015-12-01,4.4,0.0,70.39,70.5079867547488,0.2484159427419419,4.403957518075896,0.781875417425493,R,5.917435986391466,Nov - Ene,2015-12-01,2016-01-01,101.4,93.7,96.96666666666668,2.070175438596511,1.8478260869565277,2.1639883126369552,0.3211991434689532,2015-11-01,2016-01-01,2015-12,0.781875417425493,Aumento,central,False,sa,4.403957518075896,1.403957518075896,-2.3325640136085344
4.777891170080961,2016-01-01,4.8,0.5,70.72,70.7579580020797,0.35452898151864254,4.777891170080961,0.982755117948897,R,6.046157360995311,Dic - Feb,2016-01-01,2016-02-01,92.1,94.5,94.76666666666665,2.709537572254339,1.9417475728155331,1.880530973451311,0.8537886872998834,2015-12-01,2016-02-01,2016-01,0.982755117948897,Aumento,central,False,sa,,1.7778911700809612,-2.203842639004689
4.712365578320088,2016-02-01,4.7,0.3,70.91,70.9914807905187,0.3300304234784779,4.712365578320088,0.665560494941353,R,6.490499064070115,Ene - Mar,2016-02-01,2016-03-01,90.8,94.6,94.36666666666667,2.9829028737722973,2.1598272138228847,3.0422535211267476,0.10582010582009804,2016-01-01,2016-03-01,2016-02,0.665560494941353,Aumento,central,False,sa,,1.712365578320088,-1.7595009359298848
4.445985692862053,2016-03-01,4.5,0.4,71.18,71.1096628081173,0.16647352088252632,4.445985692862053,0.906555561623867,R,6.605215788476899,Feb - Abr,2016-03-01,2016-04-01,100.2,94.5,95.56666666666666,2.539341917024318,2.6058631921824116,2.9829028737722973,-0.10570824524311906,2016-02-01,2016-04-01,2016-03,0.906555561623867,Aumento,central,False,sa,,1.4459856928620534,-1.6447842115231008
4.1939012429142775,2016-04-01,4.2,0.3,71.42,71.3234587040543,0.3006566020625101,4.1939012429142775,1.07097017923576,R,7.027192121286138,Mar - May,2016-04-01,2016-05-01,95.7,94.1,97.16666666666667,1.85185185185186,0.7494646680942019,2.3783783783783763,-0.4232804232804255,2016-03-01,2016-05-01,2016-04,1.07097017923576,Aumento,central,False,sa,,1.1939012429142775,-1.222807878713862
4.242414136667461,2016-05-01,4.2,0.2,71.58,71.5247009190398,0.2821543130998805,4.242414136667461,0.9983013480096,R,7.018020233596607,Abr - Jun,2016-05-01,2016-06-01,95.6,94.0,94.83333333333333,1.245551601423478,0.8583690987124415,2.307526417942629,-0.10626992561104665,2016-04-01,2016-06-01,2016-05,0.9983013480096,Aumento,central,False,sa,,1.2424141366674606,-1.2319797664033931
4.205502556582452,2016-06-01,4.2,0.4,71.9,71.9876516406472,0.647259919522658,4.205502556582452,1.21213994273606,R,7.267116250290859,May - Jul,2016-06-01,2016-07-01,93.2,94.6,92.66666666666667,1.422838380153224,1.2847965738757905,2.1046950890448057,0.6382978723404209,2016-05-01,2016-07-01,2016-06,1.21213994273606,Aumento,central,False,sa,,1.2055025565824522,-0.9828837497091412
4.006506178532598,2016-07-01,4.0,0.2,72.07,72.121804377754,0.18635520682974693,4.006506178532598,0.827500548169291,R,7.070432427292841,Jun - Ago,2016-07-01,2016-08-01,89.2,94.7,92.06666666666666,1.806118687799474,1.8279569892473146,1.9717435180872434,0.10570824524314126,2016-06-01,2016-08-01,2016-07,0.827500548169291,Aumento,central,False,sa,,1.0065061785325984,-1.1795675727071586
3.364632442631099,2016-08-01,3.4,0.0,72.11,72.1957421250105,0.10251788331476774,3.364632442631099,2.06292143267057,R,7.03071987813846,Jul - Sep,2016-08-01,2016-09-01,93.8,94.7,91.5,2.006688963210701,2.600216684723744,2.12244897959184,0.0,2016-07-01,2016-09-01,2016-08,2.06292143267057,Aumento,central,False,sa,,0.3646324426310992,-1.21928012186154
3.1100353843437567,2016-09-01,3.1,0.2,72.28,72.2611586869704,0.09061000002830166,3.1100353843437567,1.89264792313948,R,6.680826195486356,Ago - Oct,2016-09-01,2016-10-01,91.5,95.1,93.33333333333333,1.4492753623188248,1.7112299465240621,2.0727272727272705,0.42238648363250864,2016-08-01,2016-10-01,2016-09,1.89264792313948,Aumento,central,False,sa,,0.1100353843437567,-1.5691738045136443
2.8512316458508824,2016-10-01,2.8,0.2,72.4,72.2312541343879,-0.041383992626042865,2.8512316458508824,2.22700621402951,R,6.403383115214277,Sep - Nov,2016-10-01,2016-11-01,94.7,94.6,94.96666666666665,0.8495575221238783,0.8528784648187626,1.8150201065101568,-0.525762355415349,2016-09-01,2016-11-01,2016-10,2.22700621402951,Aumento,central,False,sa,,-0.1487683541491176,-1.846616884785723
2.9286775995635894,2016-11-01,2.9,0.1,72.44,72.3931023610281,0.22406952306142092,2.9286775995635894,1.93260737919234,R,6.200412730042818,Oct - Dic,2016-11-01,2016-12-01,98.7,94.7,98.8,0.8506294658046976,1.3918629550321082,1.7690417690417792,0.10570824524314126,2016-10-01,2016-12-01,2016-11,1.93260737919234,Aumento,central,False,sa,,-0.07132240043641058,-2.0495872699571818
2.709863079698138,2016-12-01,2.7,-0.2,72.29,72.4186566560542,0.035299350618589465,2.709863079698138,1.96354133370715,R,6.3693701245488015,Nov - Ene,2016-12-01,2017-01-01,103.0,94.9,98.06666666666666,1.1344104503265617,1.2806830309498363,1.7517204397175634,0.21119324181626542,2016-11-01,2017-01-01,2016-12,1.96354133370715,Aumento,central,False,sa,2.709863079698138,-0.2901369203018618,-1.8806298754511985
2.760432566676374,2017-01-01,2.8,0.5,72.68,72.7111837182843,0.40393881319760183,2.760432566676374,1.54501756022312,R,6.77134859567336,Dic - Feb,2017-01-01,2017-02-01,92.5,94.5,94.86666666666667,0.10552233556104795,0.0,0.43431053203040193,-0.42149631190727677,2016-12-01,2017-02-01,2017-01,1.54501756022312,Aumento,central,False,sa,,-0.23956743332362596,-1.4786514043266399
2.749899156257962,2017-02-01,2.7,0.2,72.86,72.9436749217922,0.3197461403030788,2.749899156257962,1.44583252141406,R,7.040228949676875,Ene - Mar,2017-02-01,2017-03-01,89.1,94.1,94.03333333333335,-0.35323207347226493,-0.5285412262156397,-0.7107709130672379,-0.4232804232804255,2017-01-01,2017-03-01,2017-02,1.44583252141406,Aumento,central,False,sa,,-0.2501008437420378,-1.2097710503231252
2.749624382262428,2017-03-01,2.7,0.4,73.14,73.0649114348339,0.1662056554892377,2.749624382262428,1.47568382343588,R,7.077977973420191,Feb - Abr,2017-03-01,2017-04-01,100.5,93.7,95.0,-0.5929543076386379,-0.8465608465608399,-0.35323207347227603,-0.4250797024441977,2017-02-01,2017-04-01,2017-03,1.47568382343588,Aumento,central,False,sa,,-0.2503756177375722,-1.1720220265798087
2.6360432773924414,2017-04-01,2.7,0.2,73.31,73.2035759424263,0.18978262598192686,2.6360432773924414,1.58232819356776,R,7.326344790601058,Mar - May,2017-04-01,2017-05-01,95.4,94.9,97.60000000000001,0.4459691252144182,0.8501594048884398,-0.34318901795142853,1.2806830309498363,2017-03-01,2017-05-01,2017-04,1.58232819356776,Aumento,central,False,sa,,-0.3639567226075586,-0.9236552093989419
2.5302709363475673,2017-05-01,2.6,0.1,73.4,73.3344696387038,0.17880778990966295,2.5302709363475673,1.79549851409568,R,7.312519357965471,Abr - Jun,2017-05-01,2017-06-01,96.9,95.4,95.5,0.7029876977152849,1.4893617021276562,0.0,0.5268703898840821,2017-04-01,2017-06-01,2017-05,1.79549851409568,Aumento,central,False,sa,,-0.4697290636524327,-0.9374806420345294
1.7042276936219514,2017-06-01,1.7,-0.4,73.12,73.2144851358952,-0.16361269591191885,1.7042276936219514,2.63895761549797,R,7.21677849399046,May - Jul,2017-06-01,2017-07-01,94.2,95.9,94.0,1.4388489208633004,1.374207188160681,0.17618040873854657,0.524109014675056,2017-05-01,2017-07-01,2017-06,2.63895761549797,Aumento,central,False,sa,,-1.2957723063780486,-1.0332215060095402
1.6917466203217213,2017-07-01,1.7,0.2,73.29,73.3419225658297,0.17406040580352222,1.6917466203217213,3.16160126802008,R,6.9075946714038645,Jun - Ago,2017-07-01,2017-08-01,90.9,96.8,93.66666666666667,1.73787110789283,2.2175290390707536,0.4110840438489749,0.938477580813335,2017-06-01,2017-08-01,2017-07,3.16160126802008,Aumento,central,False,sa,,-1.3082533796782787,-1.3424053285961355
1.8456104128920625,2017-08-01,1.9,0.2,73.44,73.5281942593344,0.2539771074824282,1.8456104128920625,2.95641988767883,R,6.995296979121912,Jul - Sep,2017-08-01,2017-09-01,95.9,97.2,93.2,1.857923497267766,2.6399155227032844,0.6394884092725706,0.4132231404958775,2017-07-01,2017-09-01,2017-08,2.95641988767883,Aumento,central,False,sa,,-1.1543895871079375,-1.2547030208780878
